image_index,image_path,image_name,scale,inner_size,area_percent,mass_threshold,original_k,original_realized_mass_percent,retained_mass_percent,nucleus_set_overlap_percent,shared_token_count
194,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/limo.png,limo.png,1.5,224,44.44444444444444,0.9,2,94.38917636871338,94.36023235321045,100.0,2.0
194,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/limo.png,limo.png,2.0,168,25.0,0.9,2,94.38917636871338,94.52182054519653,100.0,2.0
194,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/limo.png,limo.png,2.5,134,16.0,0.9,2,94.38917636871338,95.12521028518677,100.0,2.0
194,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/limo.png,limo.png,3.0,112,11.11111111111111,0.9,2,94.38917636871338,96.35212421417236,100.0,2.0
195,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/limousine.png,limousine.png,1.0,336,100.0,0.9,2,94.08010244369507,94.08010244369507,100.0,2.0
195,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/limousine.png,limousine.png,1.5,224,44.44444444444444,0.9,2,94.08010244369507,93.43499541282654,100.0,2.0
195,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/limousine.png,limousine.png,2.0,168,25.0,0.9,2,94.08010244369507,91.64069890975952,100.0,2.0
195,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/limousine.png,limousine.png,2.5,134,16.0,0.9,2,94.08010244369507,91.82693362236023,100.0,2.0
195,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/limousine.png,limousine.png,3.0,112,11.11111111111111,0.9,2,94.08010244369507,94.26578283309937,100.0,2.0
196,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/liner.png,liner.png,1.0,336,100.0,0.9,34,90.01482725143433,90.01482725143433,100.0,34.0
196,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/liner.png,liner.png,1.5,224,44.44444444444444,0.9,34,90.01482725143433,91.34340286254883,82.3529411764706,28.000000000000004
196,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/liner.png,liner.png,2.0,168,25.0,0.9,34,90.01482725143433,92.09581017494202,70.58823529411765,24.0
196,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/liner.png,liner.png,2.5,134,16.0,0.9,34,90.01482725143433,91.28078818321228,64.70588235294117,21.999999999999996
196,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/liner.png,liner.png,3.0,112,11.11111111111111,0.9,34,90.01482725143433,90.78197479248047,61.76470588235294,21.0
197,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/locomotive.png,locomotive.png,1.0,336,100.0,0.9,2,94.74537372589111,94.74537372589111,100.0,2.0
197,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/locomotive.png,locomotive.png,1.5,224,44.44444444444444,0.9,2,94.74537372589111,94.84231472015381,100.0,2.0
197,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/locomotive.png,locomotive.png,2.0,168,25.0,0.9,2,94.74537372589111,95.08141279220581,100.0,2.0
197,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/locomotive.png,locomotive.png,2.5,134,16.0,0.9,2,94.74537372589111,94.08491253852844,100.0,2.0
197,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/locomotive.png,locomotive.png,3.0,112,11.11111111111111,0.9,2,94.74537372589111,94.1767692565918,100.0,2.0
198,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/longboard.png,longboard.png,1.0,336,100.0,0.9,1,96.57918214797974,96.57918214797974,100.0,1.0
198,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/longboard.png,longboard.png,1.5,224,44.44444444444444,0.9,1,96.57918214797974,96.30922675132751,100.0,1.0
198,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/longboard.png,longboard.png,2.0,168,25.0,0.9,1,96.57918214797974,95.41510343551636,100.0,1.0
198,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/longboard.png,longboard.png,2.5,134,16.0,0.9,1,96.57918214797974,95.82870602607727,100.0,1.0
198,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/longboard.png,longboard.png,3.0,112,11.11111111111111,0.9,1,96.57918214797974,95.85667252540588,100.0,1.0
199,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/loon.png,loon.png,1.0,336,100.0,0.9,3,90.65360426902771,90.65360426902771,100.0,3.0
199,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/loon.png,loon.png,1.5,224,44.44444444444444,0.9,3,90.65360426902771,91.91718101501465,100.0,3.0
199,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/loon.png,loon.png,2.0,168,25.0,0.9,3,90.65360426902771,90.86759090423584,66.66666666666667,2.0
199,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/loon.png,loon.png,2.5,134,16.0,0.9,3,90.65360426902771,88.90655636787415,66.66666666666667,2.0
199,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/loon.png,loon.png,3.0,112,11.11111111111111,0.9,3,90.65360426902771,92.40944385528564,66.66666666666667,2.0
200,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/lorikeet.png,lorikeet.png,1.0,336,100.0,0.9,2,94.04224157333374,94.04224157333374,100.0,2.0
200,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/lorikeet.png,lorikeet.png,1.5,224,44.44444444444444,0.9,2,94.04224157333374,95.26941180229187,100.0,2.0
200,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/lorikeet.png,lorikeet.png,2.0,168,25.0,0.9,2,94.04224157333374,93.98125410079956,100.0,2.0
200,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/lorikeet.png,lorikeet.png,2.5,134,16.0,0.9,2,94.04224157333374,92.57952570915222,100.0,2.0
200,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/lorikeet.png,lorikeet.png,3.0,112,11.11111111111111,0.9,2,94.04224157333374,94.17620301246643,100.0,2.0
201,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/lorry.png,lorry.png,1.0,336,100.0,0.9,3,93.69300603866577,93.69300603866577,100.0,3.0
201,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/lorry.png,lorry.png,1.5,224,44.44444444444444,0.9,3,93.69300603866577,95.64590454101562,100.0,3.0
201,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/lorry.png,lorry.png,2.0,168,25.0,0.9,3,93.69300603866577,95.32796740531921,100.0,3.0
201,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/lorry.png,lorry.png,2.5,134,16.0,0.9,3,93.69300603866577,94.96728181838989,100.0,3.0
201,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/lorry.png,lorry.png,3.0,112,11.11111111111111,0.9,3,93.69300603866577,94.77809071540833,100.0,3.0
202,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/loveseat.png,loveseat.png,1.0,336,100.0,0.9,3,95.17842531204224,95.17842531204224,100.0,3.0
202,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/loveseat.png,loveseat.png,1.5,224,44.44444444444444,0.9,3,95.17842531204224,95.07489204406738,100.0,3.0
202,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/loveseat.png,loveseat.png,2.0,168,25.0,0.9,3,95.17842531204224,96.01759910583496,100.0,3.0
202,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/loveseat.png,loveseat.png,2.5,134,16.0,0.9,3,95.17842531204224,95.57541608810425,100.0,3.0
202,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/loveseat.png,loveseat.png,3.0,112,11.11111111111111,0.9,3,95.17842531204224,95.91561555862427,100.0,3.0
203,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/luggage.png,luggage.png,1.0,336,100.0,0.9,2,95.23433446884155,95.23433446884155,100.0,2.0
203,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/luggage.png,luggage.png,1.5,224,44.44444444444444,0.9,2,95.23433446884155,96.12192511558533,100.0,2.0
203,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/luggage.png,luggage.png,2.0,168,25.0,0.9,2,95.23433446884155,96.01941108703613,100.0,2.0
203,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/luggage.png,luggage.png,2.5,134,16.0,0.9,2,95.23433446884155,96.04474306106567,100.0,2.0
203,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/luggage.png,luggage.png,3.0,112,11.11111111111111,0.9,2,95.23433446884155,96.16972804069519,100.0,2.0
204,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/macaw.png,macaw.png,1.0,336,100.0,0.9,2,90.66181182861328,90.66181182861328,100.0,2.0
204,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/macaw.png,macaw.png,1.5,224,44.44444444444444,0.9,2,90.66181182861328,91.45833253860474,100.0,2.0
204,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/macaw.png,macaw.png,2.0,168,25.0,0.9,2,90.66181182861328,91.10274314880371,100.0,2.0
204,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/macaw.png,macaw.png,2.5,134,16.0,0.9,2,90.66181182861328,88.17569017410278,100.0,2.0
204,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/macaw.png,macaw.png,3.0,112,11.11111111111111,0.9,2,90.66181182861328,91.38903617858887,100.0,2.0
205,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/macbook.png,macbook.png,1.0,336,100.0,0.9,3,93.9663827419281,93.9663827419281,100.0,3.0
205,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/macbook.png,macbook.png,1.5,224,44.44444444444444,0.9,3,93.9663827419281,95.50357460975647,100.0,3.0
205,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/macbook.png,macbook.png,2.0,168,25.0,0.9,3,93.9663827419281,94.10555958747864,66.66666666666667,2.0
205,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/macbook.png,macbook.png,2.5,134,16.0,0.9,3,93.9663827419281,94.5779025554657,66.66666666666667,2.0
205,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/macbook.png,macbook.png,3.0,112,11.11111111111111,0.9,3,93.9663827419281,96.09118103981018,66.66666666666667,2.0
206,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/magpie.png,magpie.png,1.0,336,100.0,0.9,2,90.72978496551514,90.72978496551514,100.0,2.0
206,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/magpie.png,magpie.png,1.5,224,44.44444444444444,0.9,2,90.72978496551514,93.3551013469696,100.0,2.0
206,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/magpie.png,magpie.png,2.0,168,25.0,0.9,2,90.72978496551514,93.11631321907043,100.0,2.0
206,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/magpie.png,magpie.png,2.5,134,16.0,0.9,2,90.72978496551514,91.13560318946838,100.0,2.0
206,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/magpie.png,magpie.png,3.0,112,11.11111111111111,0.9,2,90.72978496551514,92.21200346946716,100.0,2.0
207,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/male.png,male.png,1.0,336,100.0,0.9,7,90.28216600418091,90.28216600418091,100.0,7.0
207,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/male.png,male.png,1.5,224,44.44444444444444,0.9,7,90.28216600418091,89.17986750602722,85.71428571428571,6.0
207,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/male.png,male.png,2.0,168,25.0,0.9,7,90.28216600418091,87.35833168029785,85.71428571428571,6.0
207,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/male.png,male.png,2.5,134,16.0,0.9,7,90.28216600418091,86.0102117061615,85.71428571428571,6.0
207,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/male.png,male.png,3.0,112,11.11111111111111,0.9,7,90.28216600418091,86.95988655090332,71.42857142857143,5.0
208,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mallard.png,mallard.png,1.0,336,100.0,0.9,1,95.27481198310852,95.27481198310852,100.0,1.0
208,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mallard.png,mallard.png,1.5,224,44.44444444444444,0.9,1,95.27481198310852,95.9851324558258,100.0,1.0
208,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mallard.png,mallard.png,2.0,168,25.0,0.9,1,95.27481198310852,95.66908478736877,100.0,1.0
208,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mallard.png,mallard.png,2.5,134,16.0,0.9,1,95.27481198310852,93.9653992652893,100.0,1.0
208,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mallard.png,mallard.png,3.0,112,11.11111111111111,0.9,1,95.27481198310852,95.95590233802795,100.0,1.0
209,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/man.png,man.png,1.0,336,100.0,0.9,7,90.17635583877563,90.17635583877563,100.0,7.0
209,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/man.png,man.png,1.5,224,44.44444444444444,0.9,7,90.17635583877563,88.45575451850891,85.71428571428571,6.0
209,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/man.png,man.png,2.0,168,25.0,0.9,7,90.17635583877563,83.98489952087402,57.142857142857146,4.000000000000001
209,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/man.png,man.png,2.5,134,16.0,0.9,7,90.17635583877563,82.71036744117737,57.142857142857146,4.000000000000001
209,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/man.png,man.png,3.0,112,11.11111111111111,0.9,7,90.17635583877563,80.35082221031189,42.857142857142854,3.0
210,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mare.png,mare.png,1.0,336,100.0,0.9,1,97.49580025672913,97.49580025672913,100.0,1.0
210,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mare.png,mare.png,1.5,224,44.44444444444444,0.9,1,97.49580025672913,97.67352938652039,100.0,1.0
210,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mare.png,mare.png,2.0,168,25.0,0.9,1,97.49580025672913,97.2516119480133,100.0,1.0
210,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mare.png,mare.png,2.5,134,16.0,0.9,1,97.49580025672913,96.36118412017822,100.0,1.0
210,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mare.png,mare.png,3.0,112,11.11111111111111,0.9,1,97.49580025672913,97.21365571022034,100.0,1.0
211,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/microwave.png,microwave.png,1.0,336,100.0,0.9,1,93.01736354827881,93.01736354827881,100.0,1.0
211,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/microwave.png,microwave.png,1.5,224,44.44444444444444,0.9,1,93.01736354827881,94.7588860988617,100.0,1.0
211,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/microwave.png,microwave.png,2.0,168,25.0,0.9,1,93.01736354827881,95.90134620666504,100.0,1.0
211,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/microwave.png,microwave.png,2.5,134,16.0,0.9,1,93.01736354827881,96.28822207450867,100.0,1.0
211,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/microwave.png,microwave.png,3.0,112,11.11111111111111,0.9,1,93.01736354827881,96.33342623710632,100.0,1.0
212,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minibike.png,minibike.png,1.0,336,100.0,0.9,2,91.2865400314331,91.2865400314331,100.0,2.0
212,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minibike.png,minibike.png,1.5,224,44.44444444444444,0.9,2,91.2865400314331,92.67749786376953,100.0,2.0
212,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minibike.png,minibike.png,2.0,168,25.0,0.9,2,91.2865400314331,90.59261679649353,100.0,2.0
212,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minibike.png,minibike.png,2.5,134,16.0,0.9,2,91.2865400314331,92.25528240203857,100.0,2.0
212,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minibike.png,minibike.png,3.0,112,11.11111111111111,0.9,2,91.2865400314331,91.85228943824768,100.0,2.0
213,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minibus.png,minibus.png,1.0,336,100.0,0.9,3,92.72254705429077,92.72254705429077,100.0,3.0
213,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minibus.png,minibus.png,1.5,224,44.44444444444444,0.9,3,92.72254705429077,92.1614408493042,100.0,3.0
213,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minibus.png,minibus.png,2.0,168,25.0,0.9,3,92.72254705429077,92.72454977035522,100.0,3.0
213,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minibus.png,minibus.png,2.5,134,16.0,0.9,3,92.72254705429077,93.26716661453247,100.0,3.0
213,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minibus.png,minibus.png,3.0,112,11.11111111111111,0.9,3,92.72254705429077,92.82688498497009,100.0,3.0
214,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minivan.png,minivan.png,1.0,336,100.0,0.9,2,94.06217336654663,94.06217336654663,100.0,2.0
214,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minivan.png,minivan.png,1.5,224,44.44444444444444,0.9,2,94.06217336654663,93.08959245681763,100.0,2.0
214,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minivan.png,minivan.png,2.0,168,25.0,0.9,2,94.06217336654663,93.09597611427307,100.0,2.0
214,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minivan.png,minivan.png,2.5,134,16.0,0.9,2,94.06217336654663,90.82262516021729,100.0,2.0
214,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/minivan.png,minivan.png,3.0,112,11.11111111111111,0.9,2,94.06217336654663,92.8440511226654,100.0,2.0
215,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mobile phone.png,mobile phone.png,1.0,336,100.0,0.9,3,95.05411982536316,95.05411982536316,100.0,3.0
215,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mobile phone.png,mobile phone.png,1.5,224,44.44444444444444,0.9,3,95.05411982536316,94.292551279068,100.0,3.0
215,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mobile phone.png,mobile phone.png,2.0,168,25.0,0.9,3,95.05411982536316,93.41406226158142,100.0,3.0
215,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mobile phone.png,mobile phone.png,2.5,134,16.0,0.9,3,95.05411982536316,91.6074812412262,100.0,3.0
215,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mobile phone.png,mobile phone.png,3.0,112,11.11111111111111,0.9,3,95.05411982536316,88.58020305633545,66.66666666666667,2.0
216,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mobilephone.png,mobilephone.png,1.0,336,100.0,0.9,3,95.05411982536316,95.05411982536316,100.0,3.0
216,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mobilephone.png,mobilephone.png,1.5,224,44.44444444444444,0.9,3,95.05411982536316,94.292551279068,100.0,3.0
216,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mobilephone.png,mobilephone.png,2.0,168,25.0,0.9,3,95.05411982536316,93.41406226158142,100.0,3.0
216,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mobilephone.png,mobilephone.png,2.5,134,16.0,0.9,3,95.05411982536316,91.6074812412262,100.0,3.0
216,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mobilephone.png,mobilephone.png,3.0,112,11.11111111111111,0.9,3,95.05411982536316,88.58020305633545,66.66666666666667,2.0
217,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/monitor.png,monitor.png,1.0,336,100.0,0.9,3,93.48285794258118,93.48285794258118,100.0,3.0
217,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/monitor.png,monitor.png,1.5,224,44.44444444444444,0.9,3,93.48285794258118,94.68278884887695,100.0,3.0
217,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/monitor.png,monitor.png,2.0,168,25.0,0.9,3,93.48285794258118,93.3334231376648,100.0,3.0
217,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/monitor.png,monitor.png,2.5,134,16.0,0.9,3,93.48285794258118,92.79484152793884,100.0,3.0
217,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/monitor.png,monitor.png,3.0,112,11.11111111111111,0.9,3,93.48285794258118,89.41476345062256,100.0,3.0
218,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/monoplane.png,monoplane.png,1.0,336,100.0,0.9,3,91.20984673500061,91.20984673500061,100.0,3.0
218,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/monoplane.png,monoplane.png,1.5,224,44.44444444444444,0.9,3,91.20984673500061,91.15363359451294,66.66666666666667,2.0
218,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/monoplane.png,monoplane.png,2.0,168,25.0,0.9,3,91.20984673500061,92.7280068397522,100.0,3.0
218,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/monoplane.png,monoplane.png,2.5,134,16.0,0.9,3,91.20984673500061,93.83944869041443,100.0,3.0
218,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/monoplane.png,monoplane.png,3.0,112,11.11111111111111,0.9,3,91.20984673500061,93.18926334381104,100.0,3.0
219,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/moped.png,moped.png,1.0,336,100.0,0.9,4,92.55455136299133,92.55455136299133,100.0,4.0
219,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/moped.png,moped.png,1.5,224,44.44444444444444,0.9,4,92.55455136299133,92.71799325942993,100.0,4.0
219,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/moped.png,moped.png,2.0,168,25.0,0.9,4,92.55455136299133,92.47914552688599,100.0,4.0
219,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/moped.png,moped.png,2.5,134,16.0,0.9,4,92.55455136299133,92.8354561328888,100.0,4.0
219,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/moped.png,moped.png,3.0,112,11.11111111111111,0.9,4,92.55455136299133,92.39371418952942,100.0,4.0
220,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mother.png,mother.png,1.0,336,100.0,0.9,14,90.51831364631653,90.51831364631653,100.0,14.0
220,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mother.png,mother.png,1.5,224,44.44444444444444,0.9,14,90.51831364631653,88.35912942886353,78.57142857142857,11.0
220,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mother.png,mother.png,2.0,168,25.0,0.9,14,90.51831364631653,86.05007529258728,64.28571428571429,9.0
220,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/mother.png,mother.png,2.5,134,16.0,0.9,14,90.51831364631653,87.38047480583191,64.28571428571429,9.0
